Date,Weekday,AI_Platform,AI_Model_Version,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,Query_Type,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Device_Type,Response_Accuracy,Response_Speed_sec,Response_Time_Category,User_Return_Frequency,Customer_Support_Interactions
08-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,492,Education,4,0.94,17,Laptop/Desktop,0.7749,4.90,Standard,4,3
08-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,484,Education,3,0.54,36,Laptop/Desktop,0.7896,4.79,Standard,2,1
08-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,157,Content Creation,4,0.94,12,Laptop/Desktop,0.829,5.07,Standard,1,3
08-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,298,Education,5,1.34,22,Mobile,0.7352,4.77,Standard,1,0
08-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,443,Education,4,0.94,8,Laptop/Desktop,0.8148,4.85,Standard,10,0
08-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,211,Content Creation,4,0.94,26,Mobile,0.7312,4.99,Standard,8,0
08-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,442,Education,4,0.94,37,Mobile,,4.99,Standard,10,2
06-11-2023,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,Technical,259,Algorithm Explanation,4,1.78,56,Mobile,0.9075,0.81,Instant,6,0
06-11-2023,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,Technical,464,Code Optimization,5,2.18,16,Laptop/Desktop,0.8408,0.92,Instant,7,0
06-11-2023,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,General,279,Implementation Help,5,2.18,18,Mobile,0.826,0.83,Instant,10,3
06-11-2023,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,Technical,346,Debugging,5,2.18,45,Mobile,0.8619,0.87,Instant,8,0
06-11-2023,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,General,97,Implementation Help,5,2.18,32,Mobile,0.8901,0.86,Instant,9,0
06-11-2023,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,Technical,441,Debugging,5,2.18,40,Laptop/Desktop,0.8401,0.74,Instant,7,2
06-11-2023,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,Technical,357,Code Optimization,5,2.18,57,Laptop/Desktop,0.8998,0.73,Instant,5,2
06-11-2023,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,Technical,120,Algorithm Explanation,5,2.18,52,Laptop/Desktop,0.8307,0.95,Instant,10,0
06-11-2023,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,Technical,445,Algorithm Explanation,4,1.78,16,Laptop/Desktop,0.8376,0.90,Instant,1,2
06-11-2023,Monday,DeepSeek,DeepSeek-Chat 1.5,800000,80000,16000,0.02,0.95,Technical,316,Algorithm Explanation,5,2.18,22,Mobile,0.8265,0.95,Instant,5,1
11-01-2025,Saturday,ChatGPT,GPT-4-turbo,300000,15000,15000,0.05,0.95,General,147,Education,4,1.15,29,Mobile,0.8252,3.77,Standard,6,3
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,85,Algorithm Explanation,5,2.06,17,Laptop/Desktop,0.8952,1.40,Fast,6,2
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,81,Code Optimization,4,1.66,38,Laptop/Desktop,0.9135,1.45,Fast,8,0
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,208,Code Optimization,5,2.06,23,Mobile,0.939,1.42,Fast,9,3
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,General,433,Implementation Help,5,2.06,19,Mobile,0.9334,1.57,Fast,7,3
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,415,Debugging,5,2.06,31,Mobile,0.9839,1.40,Fast,7,3
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,446,Algorithm Explanation,5,2.06,13,Mobile,0.8907,1.57,Fast,6,1
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,70,Algorithm Explanation,5,2.06,22,Mobile,0.898,1.38,Fast,4,0
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,449,Code Optimization,5,2.06,40,Laptop/Desktop,0.9661,1.75,Fast,2,3
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,86,Code Optimization,5,2.06,45,Tablet,0.8936,1.72,Fast,5,3
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,203,Algorithm Explanation,5,2.06,51,Mobile,0.9789,1.37,Fast,9,0
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,441,Code Optimization,5,2.06,23,Mobile,0.933,1.38,Fast,3,2
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,497,Algorithm Explanation,5,2.06,36,Laptop/Desktop,0.9861,1.76,Fast,10,2
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,472,Algorithm Explanation,5,2.06,13,Tablet,0.9611,1.45,Fast,3,3
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,128,Code Optimization,5,2.06,45,Laptop/Desktop,0.9485,1.66,Fast,8,1
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,103,Code Optimization,5,2.06,56,Laptop/Desktop,0.9305,1.48,Fast,3,1
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,General,437,Implementation Help,5,2.06,26,Mobile,0.9403,1.75,Fast,2,3
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,General,480,Implementation Help,5,2.06,24,Laptop/Desktop,0.9,1.54,Fast,6,0
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,General,122,Implementation Help,5,2.06,17,Laptop/Desktop,0.9395,1.58,Fast,7,2
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,131,Code Optimization,5,2.06,28,Mobile,0.9083,1.48,Fast,6,1
28-04-2024,Sunday,DeepSeek,DeepSeek-Chat 1.5,1550000,155000,31000,0.02,0.95,Technical,88,Code Optimization,5,2.06,15,Laptop/Desktop,0.9297,1.39,Fast,1,3
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,150,Professional Writing,5,1.75,11,Mobile,0.9029,2.84,Standard,6,3
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,363,Education,5,1.75,21,Mobile,0.8904,2.91,Standard,7,3
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,156,Professional Writing,4,1.35,8,Mobile,0.8484,3.11,Standard,8,2
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,137,Education,4,1.35,27,Laptop/Desktop,0.9075,3.00,Standard,5,0
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,97,Professional Writing,4,1.35,36,Laptop/Desktop,0.8865,3.21,Standard,9,2
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,379,Education,5,1.75,14,Mobile,0.8698,3.09,Standard,7,0
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,53,Content Creation,3,0.95,6,Laptop/Desktop,0.8859,3.21,Standard,10,0
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,160,Education,3,0.95,28,Mobile,0.8894,2.96,Standard,9,2
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,413,Content Creation,3,0.95,30,Laptop/Desktop,,3.06,Standard,4,1
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,96,Best Practices,5,1.75,20,Mobile,0.9437,3.19,Standard,8,0
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,416,Education,3,0.95,37,Laptop/Desktop,0.8857,3.00,Standard,10,1
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,118,Education,3,0.95,8,Mobile,0.8992,3.07,Standard,6,1
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,452,Content Creation,3,0.95,5,Mobile,0.9217,2.89,Standard,6,0
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,121,Education,4,1.35,6,Mobile,0.9213,3.15,Standard,7,3
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,443,Education,5,1.75,25,Laptop/Desktop,0.9293,3.10,Standard,3,2
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,477,Education,5,1.75,11,Mobile,0.8579,3.11,Standard,10,0
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,159,Content Creation,4,1.35,37,Mobile,0.9129,3.14,Standard,10,2
22-09-2023,Friday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,460,Professional Writing,3,0.95,40,Laptop/Desktop,0.885,3.21,Standard,4,2
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,348,Debugging,4,1.66,16,Laptop/Desktop,0.8851,1.50,Fast,2,0
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,410,Algorithm Explanation,4,1.66,15,Laptop/Desktop,0.909,1.44,Fast,5,0
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,366,Code Optimization,5,2.06,45,Mobile,0.9398,1.68,Fast,9,1
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,133,Debugging,5,2.06,47,Laptop/Desktop,0.9003,1.55,Fast,5,1
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,93,Code Optimization,4,1.66,58,Mobile,0.9324,1.59,Fast,4,2
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,393,Code Optimization,4,1.66,48,Tablet,0.9139,1.48,Fast,8,2
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,472,Code Optimization,5,2.06,12,Mobile,0.8726,1.63,Fast,10,1
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,General,240,Implementation Help,4,1.66,41,Mobile,0.9547,1.54,Fast,8,0
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,General,183,Implementation Help,5,2.06,10,Mobile,0.8701,1.60,Fast,2,2
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,General,127,Implementation Help,4,1.66,37,Tablet,0.8911,1.48,Fast,2,2
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,338,Code Optimization,4,1.66,55,Mobile,0.9302,1.35,Fast,4,0
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,192,Algorithm Explanation,5,2.06,21,Laptop/Desktop,0.9174,1.46,Fast,10,0
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,General,175,Implementation Help,5,2.06,11,Tablet,0.8842,1.65,Fast,7,1
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,General,121,Implementation Help,5,2.06,55,Mobile,0.914,1.59,Fast,1,2
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,161,Debugging,5,2.06,25,Laptop/Desktop,0.9165,1.39,Fast,3,2
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,Technical,88,Code Optimization,5,2.06,15,Laptop/Desktop,0.9263,1.39,Fast,6,2
07-10-2024,Monday,DeepSeek,DeepSeek-Chat 1.5,2450000,245000,49000,0.02,0.95,General,471,Implementation Help,5,2.06,29,Laptop/Desktop,0.9014,1.38,Fast,4,2
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,290,Professional Writing,4,1.5,11,Mobile,0.784,2.00,Fast,10,1
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,469,Professional Writing,3,1.1,10,Laptop/Desktop,0.7421,1.96,Fast,1,1
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,357,Best Practices,5,1.9,23,Laptop/Desktop,0.7852,2.17,Fast,8,3
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,486,Content Creation,5,1.9,18,Mobile,,2.19,Fast,10,0
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,451,Professional Writing,4,1.5,7,Laptop/Desktop,0.737,1.94,Fast,5,1
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,399,Content Creation,4,1.5,28,Mobile,0.817,1.89,Fast,9,2
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,223,Content Creation,3,1.1,14,Mobile,0.7866,2.15,Fast,1,1
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,392,Best Practices,4,1.5,12,Laptop/Desktop,0.7553,2.11,Fast,8,0
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,240,Education,3,1.1,40,Smart Speaker,0.7298,1.97,Fast,7,1
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,57,Professional Writing,4,1.5,36,Mobile,0.778,2.00,Fast,5,1
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,227,Content Creation,4,1.5,6,Mobile,0.8095,2.20,Fast,2,3
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,473,Content Creation,3,1.1,39,Laptop/Desktop,0.7826,2.14,Fast,9,2
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,213,Education,3,1.1,16,Laptop/Desktop,0.752,1.98,Fast,2,2
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,79,Education,3,1.1,38,Mobile,0.8118,2.25,Fast,6,0
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,156,Education,3,1.1,10,Mobile,0.7607,2.21,Fast,10,2
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,136,Content Creation,5,1.9,13,Tablet,0.7336,2.17,Fast,2,1
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,169,Best Practices,4,1.5,35,Mobile,0.7691,2.03,Fast,4,1
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,301,Best Practices,4,1.5,8,Laptop/Desktop,0.7622,1.90,Fast,6,2
01-02-2024,Thursday,ChatGPT,GPT-4-turbo,850000,42500,42500,0.05,0.95,General,335,Professional Writing,4,1.5,19,Laptop/Desktop,0.7851,2.00,Fast,2,2
29-09-2023,Friday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,222,Code Optimization,5,2.01,13,Mobile,0.9217,1.75,Fast,5,2
29-09-2023,Friday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,General,283,Implementation Help,4,1.61,31,Laptop/Desktop,0.9025,1.84,Fast,5,2
29-09-2023,Friday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,438,Code Optimization,5,2.01,54,Mobile,0.8925,1.77,Fast,7,1
29-09-2023,Friday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,171,Debugging,4,1.61,20,Laptop/Desktop,0.9279,2.01,Fast,5,0
29-09-2023,Friday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,466,Debugging,5,2.01,29,Laptop/Desktop,0.9079,1.94,Fast,8,0
29-09-2023,Friday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,74,Algorithm Explanation,4,1.61,11,Mobile,0.9785,1.90,Fast,5,2
29-09-2023,Friday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,449,Debugging,5,2.01,35,Mobile,0.8898,1.73,Fast,3,1
29-09-2023,Friday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,149,Code Optimization,5,2.01,29,Mobile,0.8964,1.93,Fast,7,1
29-09-2023,Friday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,309,Algorithm Explanation,4,1.61,37,Mobile,0.9783,1.92,Fast,3,2
29-09-2023,Friday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,412,Algorithm Explanation,5,2.01,10,Mobile,0.9223,1.77,Fast,10,0
29-09-2023,Friday,DeepSeek,DeepSeek-Chat 1.5,500000,50000,10000,0.02,0.95,Technical,116,Debugging,4,1.61,14,Tablet,0.9453,1.68,Fast,5,0
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,366,Content Creation,5,1.46,24,Tablet,,4.50,Standard,9,3
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,70,Best Practices,3,0.66,33,Mobile,0.8882,4.58,Standard,10,1
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,489,Education,3,0.66,22,Mobile,0.8786,4.41,Standard,2,2
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,469,Content Creation,3,0.66,35,Laptop/Desktop,0.8545,4.64,Standard,8,1
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,354,Content Creation,3,0.66,5,Mobile,0.8442,4.34,Standard,9,1
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,447,Professional Writing,3,0.66,11,Laptop/Desktop,0.9156,4.30,Standard,9,2
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,364,Best Practices,3,0.66,14,Laptop/Desktop,0.8612,4.39,Standard,3,0
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,213,Education,4,1.06,9,Tablet,0.8647,4.33,Standard,10,3
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,423,Professional Writing,3,0.66,10,Mobile,0.9113,4.38,Standard,10,0
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,174,Content Creation,5,1.46,26,Laptop/Desktop,0.894,4.44,Standard,2,1
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,107,Professional Writing,3,0.66,24,Laptop/Desktop,0.8822,4.60,Standard,3,0
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,491,Professional Writing,3,0.66,25,Laptop/Desktop,0.8562,4.47,Standard,5,1
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,136,Professional Writing,5,1.46,7,Mobile,0.8976,4.55,Standard,7,0
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,322,Content Creation,4,1.06,20,Mobile,0.8727,4.53,Standard,7,1
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,94,Best Practices,5,1.46,7,Laptop/Desktop,0.8528,4.26,Standard,4,2
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,119,Content Creation,3,0.66,28,Laptop/Desktop,0.8956,4.35,Standard,10,3
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,464,Content Creation,4,1.06,28,Mobile,0.9022,4.51,Standard,5,0
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,273,Content Creation,4,1.06,15,Mobile,0.8727,4.63,Standard,1,1
04-10-2023,Wednesday,ChatGPT,GPT-4-turbo,1050000,52500,52500,0.05,0.95,General,489,Best Practices,3,0.66,34,Mobile,0.8671,4.36,Standard,3,2
20-01-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,Technical,98,Code Optimization,4,1.84,40,Mobile,0.9141,0.60,Instant,4,0
20-01-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,Technical,322,Code Optimization,5,2.24,29,Laptop/Desktop,0.9748,0.81,Instant,5,2
20-01-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,1100000,110000,22000,0.02,0.95,Technical,120,Algorithm Explanation,5,2.24,53,Mobile,0.9184,0.61,Instant,7,1
23-05-2024,Thursday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,General,334,Content Creation,5,1.8,23,Mobile,0.8308,2.71,Fast,5,0
23-05-2024,Thursday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,General,426,Professional Writing,5,1.8,11,Laptop/Desktop,0.8008,2.52,Fast,10,2
23-05-2024,Thursday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,General,145,Content Creation,3,1,16,Laptop/Desktop,0.7589,2.63,Fast,7,3
23-05-2024,Thursday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,General,488,Education,3,1,8,Laptop/Desktop,0.8358,2.67,Fast,5,2
23-05-2024,Thursday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,General,205,Professional Writing,4,1.4,40,Mobile,0.8194,2.52,Fast,10,3
23-05-2024,Thursday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,General,227,Best Practices,5,1.8,17,Mobile,,2.68,Fast,4,2
23-05-2024,Thursday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,General,328,Professional Writing,5,1.8,14,Laptop/Desktop,0.7769,2.74,Fast,2,2
23-05-2024,Thursday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,General,359,Education,5,1.8,11,Mobile,,2.66,Fast,1,0
23-05-2024,Thursday,ChatGPT,GPT-4-turbo,700000,35000,35000,0.05,0.95,General,477,Education,3,1,28,Mobile,0.8004,2.65,Fast,5,0
09-08-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,Technical,185,Code Optimization,4,1.71,34,Mobile,0.8848,1.29,Fast,9,0
09-08-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,General,160,Implementation Help,5,2.11,44,Laptop/Desktop,0.8195,1.15,Fast,10,2
09-08-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,General,166,Implementation Help,5,2.11,58,Laptop/Desktop,0.8372,1.27,Fast,7,1
09-08-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,Technical,124,Debugging,5,2.11,16,Tablet,0.8984,1.30,Fast,6,2
09-08-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,Technical,136,Algorithm Explanation,5,2.11,42,Laptop/Desktop,0.8211,1.21,Fast,8,2
09-08-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,Technical,282,Code Optimization,5,2.11,38,Laptop/Desktop,0.8312,1.29,Fast,9,0
09-08-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,Technical,177,Algorithm Explanation,5,2.11,54,Mobile,0.8975,1.20,Fast,2,2
09-08-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,General,356,Implementation Help,4,1.71,55,Tablet,0.8312,0.96,Fast,4,1
09-08-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,Technical,277,Algorithm Explanation,5,2.11,44,Laptop/Desktop,0.8595,1.05,Fast,6,1
09-08-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,Technical,297,Code Optimization,5,2.11,19,Laptop/Desktop,0.819,1.31,Fast,4,2
09-08-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,Technical,166,Algorithm Explanation,4,1.71,17,Mobile,0.8229,1.11,Fast,3,2
09-08-2023,Wednesday,DeepSeek,DeepSeek-Chat 1.5,350000,35000,7000,0.02,0.95,Technical,476,Debugging,5,2.11,43,Laptop/Desktop,0.8762,1.01,Fast,10,0
02-10-2024,Wednesday,ChatGPT,GPT-4-turbo,450000,22500,22500,0.05,0.95,General,113,Content Creation,3,0.97,24,Mobile,0.8829,2.72,Fast,8,1
02-10-2024,Wednesday,ChatGPT,GPT-4-turbo,450000,22500,22500,0.05,0.95,General,228,Best Practices,5,1.77,34,Mobile,0.8959,3.05,Fast,4,1
02-10-2024,Wednesday,ChatGPT,GPT-4-turbo,450000,22500,22500,0.05,0.95,General,436,Content Creation,4,1.37,35,Tablet,0.8809,2.95,Fast,7,2
02-10-2024,Wednesday,ChatGPT,GPT-4-turbo,450000,22500,22500,0.05,0.95,General,282,Best Practices,3,0.97,35,Laptop/Desktop,0.8036,2.85,Fast,6,0
